Ngày,Mã CK,Giá đóng cửa,Giá mở cửa,Giá cao nhất,Giá thấp nhất
2026-06-11,FPT,104700.0,105000.0,105000.0,104300.0
2026-06-12,FPT,103900.0,103100.0,104200.0,101900.0
2026-06-15,FPT,103300.0,103100.0,103600.0,102800.0
2026-06-16,FPT,102100.0,102600.0,103300.0,102000.0
2026-06-17,FPT,103800.0,103700.0,104000.0,103300.0
2026-06-18,FPT,104800.0,105100.0,105800.0,104700.0
2026-06-19,FPT,104100.0,103700.0,104100.0,102700.0
2026-06-22,FPT,103500.0,104300.0,104500.0,102900.0
2026-06-23,FPT,104400.0,104400.0,104600.0,104100.0
2026-06-24,FPT,104400.0,104200.0,104500.0,103800.0
2026-06-25,FPT,105700.0,105200.0,105900.0,104400.0
2026-06-26,FPT,108300.0,108500.0,109400.0,107600.0
2026-06-29,FPT,108200.0,107300.0,108200.0,106600.0
2026-06-30,FPT,108400.0,109200.0,109300.0,108000.0
2026-07-01,FPT,106700.0,105900.0,107700.0,105000.0
2026-07-02,FPT,108000.0,107900.0,108100.0,107900.0
2026-07-03,FPT,108100.0,108700.0,108900.0,107000.0
2026-07-06,FPT,109700.0,108900.0,109900.0,108100.0
2026-07-07,FPT,109800.0,109200.0,110600.0,108600.0
2026-07-08,FPT,111100.0,111000.0,111500.0,110200.0
2026-07-09,FPT,111500.0,111800.0,112300.0,111500.0
2026-07-10,FPT,109800.0,110000.0,110500.0,109300.0
2023-01-02,VNM,78000.0,78300.0,78400.0,77800.0
2023-01-03,VNM,78600.0,78800.0,79700.0,78300.0
2023-01-04,VNM,77400.0,77100.0,77900.0,77100.0
2023-01-05,VNM,76200.0,76600.0,76700.0,76000.0
2023-01-06,VNM,76400.0,76500.0,76900.0,76400.0
2023-01-09,VNM,76000.0,76000.0,76000.0,75700.0
2023-01-10,VNM,75500.0,75700.0,75800.0,74900.0
2023-01-11,VNM,72100.0,71900.0,72600.0,71000.0
2023-01-12,VNM,73600.0,73600.0,74400.0,73300.0
2023-01-13,VNM,72500.0,72200.0,73000.0,72100.0
2023-01-16,VNM,71600.0,72200.0,72500.0,71500.0
2023-01-17,VNM,70800.0,70700.0,71400.0,70400.0
2023-01-18,VNM,69600.0,70000.0,70100.0,69600.0
2023-01-19,VNM,70100.0,70000.0,70900.0,69900.0
2023-01-20,VNM,71400.0,72000.0,72000.0,71400.0
2023-01-23,VNM,72800.0,73000.0,73100.0,72100.0
2023-01-24,VNM,72400.0,72500.0,73000.0,72300.0
2023-01-25,VNM,74100.0,74000.0,74600.0,73300.0
2023-01-26,VNM,74200.0,74000.0,74500.0,73900.0
2023-01-27,VNM,74500.0,74600.0,74700.0,74000.0
2023-01-30,VNM,73800.0,73700.0,73800.0,73300.0
2023-01-31,VNM,73100.0,72900.0,73600.0,72800.0
2023-02-01,VNM,71700.0,71600.0,72100.0,71200.0
2023-02-02,VNM,70400.0,70200.0,71100.0,69800.0
2023-02-03,VNM,71800.0,72100.0,72100.0,71700.0
2023-02-06,VNM,71900.0,71600.0,72300.0,71300.0
2023-02-07,VNM,70700.0,70800.0,71000.0,70400.0
2023-02-08,VNM,71100.0,70800.0,71300.0,70800.0
2023-02-09,VNM,70200.0,69600.0,70400.0,69100.0
2023-02-10,VNM,68500.0,69000.0,69400.0,68400.0
2023-02-13,VNM,68600.0,68600.0,68900.0,68400.0
2023-02-14,VNM,69400.0,69300.0,69400.0,68600.0
2023-02-15,VNM,68900.0,69100.0,69400.0,68600.0
2023-02-16,VNM,69300.0,69500.0,69600.0,69100.0
2023-02-17,VNM,70000.0,70500.0,70900.0,69500.0
2023-02-20,VNM,72900.0,72500.0,73300.0,72400.0
2023-02-21,VNM,72900.0,73000.0,73500.0,72600.0
2023-02-22,VNM,72000.0,72000.0,72400.0,71600.0
2023-02-23,VNM,73200.0,73400.0,73700.0,73000.0
2023-02-24,VNM,71800.0,71900.0,72100.0,71400.0
2023-02-27,VNM,71000.0,70900.0,71200.0,70600.0
2023-02-28,VNM,71800.0,71800.0,71900.0,71200.0
2023-03-01,VNM,70000.0,70200.0,70600.0,69600.0
2023-03-02,VNM,70800.0,70600.0,71000.0,70400.0
2023-03-03,VNM,70300.0,70200.0,70800.0,69800.0
2023-03-06,VNM,70600.0,70500.0,70900.0,70400.0
2023-03-07,VNM,71000.0,70900.0,71100.0,70900.0
2023-03-08,VNM,70800.0,70800.0,71100.0,70600.0
2023-03-09,VNM,69000.0,68700.0,69400.0,68600.0
2023-03-10,VNM,70100.0,70100.0,70200.0,69800.0
2023-03-13,VNM,70400.0,70900.0,70900.0,70100.0
2023-03-14,VNM,69300.0,69400.0,69700.0,69100.0
2023-03-15,VNM,68300.0,67800.0,68500.0,67400.0
2023-03-16,VNM,68900.0,69200.0,69400.0,68800.0
2023-03-17,VNM,70300.0,70200.0,70900.0,70100.0
2023-03-20,VNM,69400.0,69400.0,69500.0,69000.0
2023-03-21,VNM,70300.0,70400.0,70600.0,70200.0
2023-03-22,VNM,71100.0,71000.0,71500.0,70900.0
2023-03-23,VNM,73800.0,74000.0,74300.0,73300.0
2023-03-24,VNM,71900.0,71800.0,72000.0,71600.0
2023-03-27,VNM,71300.0,71300.0,71500.0,71000.0
2023-03-28,VNM,70300.0,69900.0,70600.0,69900.0
2023-03-29,VNM,71300.0,71100.0,71700.0,70500.0
2023-03-30,VNM,70200.0,70200.0,70500.0,69900.0
2023-03-31,VNM,70600.0,70700.0,71100.0,70400.0
2023-04-03,VNM,70800.0,71000.0,71400.0,70400.0
2023-04-04,VNM,71300.0,71400.0,71600.0,70800.0
2023-04-05,VNM,70200.0,70200.0,70300.0,70000.0
2023-04-06,VNM,70400.0,70300.0,70800.0,70200.0
2023-04-07,VNM,71100.0,71400.0,71900.0,71000.0
2023-04-10,VNM,71900.0,72000.0,72400.0,71100.0
2023-04-11,VNM,70900.0,70700.0,71500.0,70600.0
2023-04-12,VNM,70500.0,70300.0,70800.0,70100.0
2023-04-13,VNM,72500.0,72500.0,72800.0,71900.0
2023-04-14,VNM,71000.0,70700.0,71100.0,70500.0
2023-04-17,VNM,70600.0,70400.0,70700.0,70100.0
2023-04-18,VNM,69400.0,69500.0,69500.0,69100.0
2023-04-19,VNM,69900.0,70000.0,70300.0,69600.0
2023-04-20,VNM,69500.0,69600.0,69900.0,69300.0
2023-04-21,VNM,69300.0,69200.0,69400.0,68800.0
2023-04-24,VNM,70200.0,70400.0,70700.0,69900.0
2023-04-25,VNM,71200.0,70700.0,71300.0,70200.0
2023-04-26,VNM,70200.0,70200.0,70600.0,70100.0
2023-04-27,VNM,70500.0,71000.0,71100.0,70200.0
2023-04-28,VNM,69200.0,69000.0,69200.0,68500.0
2023-05-01,VNM,69600.0,69700.0,70000.0,69600.0
2023-05-02,VNM,70100.0,69900.0,70400.0,69600.0
2023-05-03,VNM,70700.0,71100.0,71200.0,70200.0
2023-05-04,VNM,70900.0,70900.0,71200.0,70500.0
2023-05-05,VNM,70500.0,70700.0,71000.0,70100.0
2023-05-08,VNM,70500.0,71100.0,71400.0,70300.0
2023-05-09,VNM,70300.0,70700.0,70700.0,69900.0
2023-05-10,VNM,70500.0,70200.0,70800.0,69900.0
2023-05-11,VNM,70600.0,70800.0,71100.0,70100.0
2023-05-12,VNM,70400.0,69800.0,70700.0,69300.0
2023-05-15,VNM,69000.0,69100.0,69200.0,68800.0
2023-05-16,VNM,68300.0,68400.0,68900.0,68100.0
2023-05-17,VNM,68200.0,68000.0,68200.0,68000.0
2023-05-18,VNM,68700.0,68800.0,69100.0,68500.0
2023-05-19,VNM,69300.0,69400.0,69500.0,69300.0
2023-05-22,VNM,67300.0,67800.0,68100.0,67000.0
2023-05-23,VNM,67000.0,66600.0,67600.0,66400.0
2023-05-24,VNM,66400.0,66200.0,66500.0,65700.0
2023-05-25,VNM,66600.0,66400.0,67000.0,66300.0
2023-05-26,VNM,66000.0,66000.0,66000.0,65900.0
2023-05-29,VNM,66000.0,66000.0,66600.0,65100.0
2023-05-30,VNM,66200.0,66000.0,66500.0,65700.0
2023-05-31,VNM,64700.0,64700.0,64800.0,64600.0
2023-06-01,VNM,64400.0,64900.0,65200.0,64200.0
2023-06-02,VNM,65100.0,65100.0,65300.0,65000.0
2023-06-05,VNM,66200.0,66100.0,66200.0,65800.0
2023-06-06,VNM,66500.0,66600.0,66800.0,65700.0
2023-06-07,VNM,67300.0,66700.0,67700.0,66300.0
2023-06-08,VNM,66100.0,65900.0,66500.0,65800.0
2023-06-09,VNM,66300.0,65900.0,66700.0,65800.0
2023-06-12,VNM,65100.0,65200.0,65400.0,65100.0
2023-06-13,VNM,66300.0,66500.0,67000.0,66300.0
2023-06-14,VNM,66400.0,66600.0,67000.0,66300.0
2023-06-15,VNM,68200.0,68200.0,68200.0,68000.0
2023-06-16,VNM,67400.0,67000.0,68100.0,66600.0
2023-06-19,VNM,66600.0,66600.0,66800.0,66400.0
2023-06-20,VNM,67900.0,67800.0,68200.0,67600.0
2023-06-21,VNM,68500.0,68900.0,69100.0,68300.0
2023-06-22,VNM,68700.0,68900.0,69000.0,68600.0
2023-06-23,VNM,70400.0,70800.0,71000.0,69900.0
2023-06-26,VNM,69200.0,68900.0,69300.0,68900.0
2023-06-27,VNM,67900.0,67900.0,68900.0,67900.0
2023-06-28,VNM,69400.0,69100.0,70400.0,69000.0
2023-06-29,VNM,70100.0,70000.0,70200.0,69500.0
2023-06-30,VNM,71800.0,72000.0,72400.0,71700.0
2023-07-03,VNM,70800.0,70800.0,70900.0,70600.0
2023-07-04,VNM,72400.0,72300.0,72900.0,72200.0
2023-07-05,VNM,73100.0,73100.0,73400.0,72900.0
2023-07-06,VNM,72500.0,72400.0,72800.0,72300.0
2023-07-07,VNM,71200.0,71300.0,71600.0,70900.0
2023-07-10,VNM,71600.0,72000.0,72500.0,71100.0
2023-07-11,VNM,71500.0,71700.0,72000.0,71200.0
2023-07-12,VNM,71600.0,71700.0,71700.0,71300.0
2023-07-13,VNM,70700.0,70800.0,71300.0,70000.0
2023-07-14,VNM,71800.0,72200.0,72400.0,71400.0
2023-07-17,VNM,73800.0,73800.0,74400.0,73700.0
2023-07-18,VNM,74000.0,73800.0,74400.0,73600.0
2023-07-19,VNM,72800.0,73100.0,73700.0,72600.0
2023-07-20,VNM,71400.0,71500.0,71800.0,71300.0
2023-07-21,VNM,70600.0,70900.0,71100.0,70500.0
2023-07-24,VNM,71100.0,71100.0,71700.0,70400.0
2023-07-25,VNM,71600.0,72000.0,72100.0,71400.0
2023-07-26,VNM,71800.0,71500.0,72000.0,71100.0
2023-07-27,VNM,71600.0,71000.0,71800.0,70800.0
2023-07-28,VNM,71300.0,71200.0,71600.0,70600.0
2023-07-31,VNM,70600.0,70900.0,71500.0,70300.0
2023-08-01,VNM,71100.0,71200.0,71200.0,70800.0
2023-08-02,VNM,70900.0,71100.0,71300.0,70700.0
2023-08-03,VNM,69100.0,69300.0,69600.0,68800.0
2023-08-04,VNM,70100.0,70000.0,70100.0,69900.0
2023-08-07,VNM,69900.0,69500.0,70400.0,69300.0
2023-08-08,VNM,70500.0,70600.0,70700.0,70400.0
2023-08-09,VNM,71400.0,71200.0,71800.0,71100.0
2023-08-10,VNM,71500.0,71400.0,71500.0,71200.0
2023-08-11,VNM,70300.0,69800.0,70400.0,69600.0
2023-08-14,VNM,70100.0,70500.0,71000.0,69600.0
2023-08-15,VNM,71500.0,71600.0,71800.0,71300.0
2023-08-16,VNM,68900.0,69000.0,69300.0,68800.0
2023-08-17,VNM,66500.0,66700.0,66800.0,66300.0
2023-08-18,VNM,65400.0,65200.0,65700.0,64900.0
2023-08-21,VNM,64200.0,64100.0,64300.0,63800.0
2023-08-22,VNM,62600.0,62500.0,62900.0,62400.0
2023-08-23,VNM,62600.0,62800.0,63400.0,62600.0
2023-08-24,VNM,63100.0,62900.0,63100.0,62900.0
2023-08-25,VNM,65000.0,64700.0,65000.0,64700.0
2023-08-28,VNM,64400.0,64500.0,64500.0,64400.0
2023-08-29,VNM,63700.0,63900.0,64200.0,63600.0
2023-08-30,VNM,64500.0,64900.0,65100.0,64300.0
2023-08-31,VNM,64500.0,64800.0,64800.0,64000.0
2023-09-01,VNM,65900.0,65600.0,66000.0,65400.0
2023-09-04,VNM,65800.0,65300.0,66400.0,65000.0
2023-09-05,VNM,66200.0,66400.0,66700.0,65900.0
2023-09-06,VNM,66000.0,66400.0,66400.0,65900.0
2023-09-07,VNM,67100.0,67200.0,67300.0,67000.0
2023-09-08,VNM,67000.0,67400.0,67400.0,66800.0
2023-09-11,VNM,67600.0,67900.0,68100.0,67400.0
2023-09-12,VNM,68700.0,67800.0,69300.0,67700.0
2023-09-13,VNM,67800.0,68300.0,68400.0,67800.0
2023-09-14,VNM,67900.0,67800.0,68100.0,67800.0
2023-09-15,VNM,68900.0,68500.0,69000.0,68300.0
2023-09-18,VNM,69000.0,68800.0,69000.0,68400.0
2023-09-19,VNM,69000.0,68900.0,69600.0,68800.0
2023-09-20,VNM,66300.0,66200.0,66800.0,66100.0
2023-09-21,VNM,66000.0,66200.0,66300.0,65900.0
2023-09-22,VNM,67100.0,67000.0,67100.0,66500.0
2023-09-25,VNM,67700.0,68200.0,68400.0,67500.0
2023-09-26,VNM,68800.0,69100.0,69200.0,68600.0
2023-09-27,VNM,68700.0,68800.0,68800.0,68700.0
2023-09-28,VNM,70400.0,70500.0,71000.0,70300.0
2023-09-29,VNM,70100.0,70200.0,70300.0,70000.0
2023-10-02,VNM,68500.0,68100.0,69000.0,68100.0
2023-10-03,VNM,69800.0,69900.0,70100.0,69200.0
2023-10-04,VNM,70300.0,70400.0,71000.0,70200.0
2023-10-05,VNM,70400.0,69900.0,70600.0,69800.0
2023-10-06,VNM,70100.0,69900.0,70600.0,69300.0
2023-10-09,VNM,69100.0,69100.0,69200.0,68600.0
2023-10-10,VNM,69300.0,69500.0,69800.0,68800.0
2023-10-11,VNM,69100.0,69600.0,70000.0,68900.0
2023-10-12,VNM,69600.0,69700.0,69800.0,69300.0
2023-10-13,VNM,69600.0,69600.0,69800.0,69300.0
2023-10-16,VNM,69700.0,69700.0,70100.0,69200.0
2023-10-17,VNM,69900.0,70300.0,70500.0,69500.0
2023-10-18,VNM,69000.0,69200.0,69600.0,69000.0
2023-10-19,VNM,68400.0,68200.0,68500.0,68100.0
2023-10-20,VNM,68000.0,68000.0,68100.0,67800.0
2023-10-23,VNM,68500.0,68400.0,68700.0,68400.0
2023-10-24,VNM,66900.0,66700.0,67100.0,66400.0
2023-10-25,VNM,66700.0,66500.0,67000.0,66200.0
2023-10-26,VNM,68700.0,69000.0,69100.0,68300.0
2023-10-27,VNM,69000.0,68900.0,69000.0,68800.0
2023-10-30,VNM,66900.0,66700.0,67200.0,66500.0
2023-10-31,VNM,66500.0,66000.0,66500.0,65900.0
2023-11-01,VNM,67200.0,67300.0,68100.0,66900.0
2023-11-02,VNM,68500.0,68800.0,69000.0,68500.0
2023-11-03,VNM,67800.0,67800.0,68000.0,67600.0
2023-11-06,VNM,67800.0,67500.0,68200.0,67200.0
2023-11-07,VNM,67200.0,67400.0,67800.0,66600.0
2023-11-08,VNM,67500.0,67600.0,67800.0,67300.0
2023-11-09,VNM,69400.0,70200.0,70500.0,69300.0
2023-11-10,VNM,68200.0,69000.0,69200.0,67900.0
2023-11-13,VNM,68300.0,68000.0,68400.0,67500.0
2023-11-14,VNM,67800.0,67700.0,67900.0,66900.0
2023-11-15,VNM,67700.0,68400.0,68700.0,67600.0
2023-11-16,VNM,67300.0,66500.0,67600.0,66300.0
2023-11-17,VNM,68200.0,68200.0,68300.0,68000.0
2023-11-20,VNM,68300.0,68300.0,68500.0,67800.0
2023-11-21,VNM,68200.0,68500.0,69200.0,67900.0
2023-11-22,VNM,68300.0,68400.0,68500.0,68200.0
2023-11-23,VNM,67500.0,67800.0,67900.0,66900.0
2023-11-24,VNM,68300.0,68500.0,69000.0,68000.0
2023-11-27,VNM,68100.0,67600.0,68400.0,67000.0
2023-11-28,VNM,67600.0,67300.0,68000.0,67100.0
2023-11-29,VNM,67200.0,67600.0,67700.0,67100.0
2023-11-30,VNM,68700.0,68900.0,69300.0,68200.0
2023-12-01,VNM,67100.0,67400.0,67600.0,66900.0
2023-12-04,VNM,66400.0,66100.0,67000.0,66100.0
2023-12-05,VNM,65800.0,66000.0,66400.0,65700.0
2023-12-06,VNM,66500.0,66800.0,66800.0,66400.0
2023-12-07,VNM,66400.0,66100.0,66800.0,66000.0
2023-12-08,VNM,65800.0,65800.0,65900.0,65500.0
2023-12-11,VNM,66100.0,66200.0,66300.0,66100.0
2023-12-12,VNM,65800.0,65900.0,66500.0,65800.0
2023-12-13,VNM,66100.0,66200.0,66600.0,66000.0
2023-12-14,VNM,65800.0,65700.0,66200.0,65300.0
2023-12-15,VNM,65900.0,66000.0,66000.0,65600.0
2023-12-18,VNM,66200.0,66100.0,66400.0,65800.0
2023-12-19,VNM,65800.0,66000.0,66100.0,65800.0
2023-12-20,VNM,64900.0,65600.0,66300.0,64200.0
2023-12-21,VNM,64400.0,64500.0,65100.0,64200.0
2023-12-22,VNM,64700.0,64900.0,64900.0,64100.0
2023-12-25,VNM,65000.0,65100.0,65800.0,64800.0
2023-12-26,VNM,66200.0,65800.0,66700.0,65800.0
2023-12-27,VNM,67000.0,67200.0,67400.0,67000.0
2023-12-28,VNM,66400.0,66400.0,66700.0,66400.0
2023-12-29,VNM,64900.0,64900.0,65200.0,64500.0
2024-01-01,VNM,66100.0,66100.0,66200.0,66000.0
2024-01-02,VNM,66500.0,66700.0,66800.0,66100.0
2024-01-03,VNM,67800.0,67900.0,68200.0,67800.0
2024-01-04,VNM,67600.0,68100.0,68500.0,67000.0
2024-01-05,VNM,69500.0,69600.0,69700.0,69300.0
2024-01-08,VNM,67600.0,68100.0,68300.0,67400.0
2024-01-09,VNM,68400.0,68100.0,68600.0,67700.0
2024-01-10,VNM,66300.0,66500.0,66700.0,66300.0
2024-01-11,VNM,65500.0,65500.0,65700.0,65400.0
2024-01-12,VNM,65100.0,65300.0,65500.0,64900.0
2024-01-15,VNM,66200.0,66200.0,66400.0,65800.0
2024-01-16,VNM,67600.0,67200.0,67600.0,67100.0
2024-01-17,VNM,66900.0,66800.0,67300.0,66200.0
2024-01-18,VNM,66700.0,66600.0,67300.0,66000.0
2024-01-19,VNM,65700.0,65500.0,65700.0,65300.0
2024-01-22,VNM,67200.0,67800.0,68100.0,67000.0
2024-01-23,VNM,66600.0,66600.0,66900.0,66300.0
2024-01-24,VNM,67200.0,66700.0,67400.0,66200.0
2024-01-25,VNM,66700.0,66700.0,67600.0,66700.0
2024-01-26,VNM,68100.0,68600.0,68900.0,68000.0
2024-01-29,VNM,65900.0,65700.0,66100.0,65500.0
2024-01-30,VNM,67000.0,66700.0,67100.0,66000.0
2024-01-31,VNM,66200.0,66300.0,67000.0,65900.0
2024-02-01,VNM,67900.0,67500.0,68000.0,66900.0
2024-02-02,VNM,68400.0,68500.0,68500.0,67900.0
2024-02-05,VNM,68300.0,68700.0,68700.0,68100.0
2024-02-06,VNM,68000.0,67800.0,68100.0,67400.0
2024-02-07,VNM,66700.0,66700.0,66800.0,66400.0
2024-02-08,VNM,67400.0,67100.0,67500.0,66900.0
2024-02-09,VNM,69000.0,69100.0,69400.0,69000.0
2024-02-12,VNM,67700.0,67900.0,68500.0,67700.0
2024-02-13,VNM,69700.0,70000.0,70700.0,69600.0
2024-02-14,VNM,68900.0,68900.0,69200.0,68800.0
2024-02-15,VNM,68700.0,68700.0,68700.0,68400.0
2024-02-16,VNM,68200.0,68500.0,68500.0,67700.0
2024-02-19,VNM,66300.0,66200.0,66400.0,65800.0
2024-02-20,VNM,64700.0,64800.0,65800.0,64400.0
2024-02-21,VNM,63800.0,63800.0,63800.0,63400.0
2024-02-22,VNM,62500.0,62500.0,62700.0,62400.0
2024-02-23,VNM,62000.0,62100.0,62300.0,61700.0
2024-02-26,VNM,60900.0,61100.0,61400.0,60800.0
2024-02-27,VNM,62000.0,62400.0,62900.0,61900.0
2024-02-28,VNM,63100.0,63400.0,63900.0,62900.0
2024-02-29,VNM,63800.0,64000.0,64200.0,63700.0
2024-03-01,VNM,62600.0,62400.0,62700.0,62100.0
2024-03-04,VNM,62600.0,63000.0,63500.0,62300.0
2024-03-05,VNM,62600.0,62500.0,62900.0,62300.0
2024-03-06,VNM,61900.0,62100.0,62500.0,61500.0
2024-03-07,VNM,59800.0,59800.0,60000.0,59600.0
2024-03-08,VNM,60000.0,59500.0,60400.0,59300.0
2024-03-11,VNM,61100.0,61500.0,61700.0,60700.0
2024-03-12,VNM,60400.0,60500.0,60500.0,60100.0
2024-03-13,VNM,60200.0,60100.0,60300.0,60000.0
2024-03-14,VNM,59700.0,59600.0,60300.0,59400.0
2024-03-15,VNM,59700.0,59700.0,59900.0,59600.0
2024-03-18,VNM,58900.0,58800.0,59000.0,58700.0
2024-03-19,VNM,58400.0,58300.0,58800.0,58200.0
2024-03-20,VNM,57000.0,56800.0,57200.0,56800.0
2024-03-21,VNM,56900.0,56800.0,57200.0,56500.0
2024-03-22,VNM,57300.0,57100.0,57400.0,57100.0
2024-03-25,VNM,56900.0,57000.0,57200.0,56600.0
2024-03-26,VNM,56500.0,56200.0,56500.0,56000.0
2024-03-27,VNM,55500.0,55600.0,55700.0,55400.0
2024-03-28,VNM,55300.0,55500.0,55600.0,55200.0
2024-03-29,VNM,54500.0,54600.0,54600.0,54400.0
2024-04-01,VNM,54300.0,54100.0,54600.0,54000.0
2024-04-02,VNM,54000.0,53700.0,54300.0,53400.0
2024-04-03,VNM,52400.0,52000.0,52800.0,52000.0
2024-04-04,VNM,54400.0,54100.0,54500.0,53700.0
2024-04-05,VNM,54100.0,54300.0,54600.0,54100.0
2024-04-08,VNM,54800.0,55000.0,55400.0,54800.0
2024-04-09,VNM,54300.0,54300.0,54600.0,54000.0
2024-04-10,VNM,54400.0,54400.0,54800.0,54300.0
2024-04-11,VNM,55500.0,55800.0,56100.0,54500.0
2024-04-12,VNM,54900.0,55000.0,55400.0,54800.0
2024-04-15,VNM,55400.0,55400.0,55500.0,54900.0
2024-04-16,VNM,55100.0,55300.0,55300.0,55100.0
2024-04-17,VNM,54900.0,54700.0,55000.0,54300.0
2024-04-18,VNM,55400.0,55400.0,55500.0,55200.0
2024-04-19,VNM,54600.0,54200.0,54700.0,53800.0
2024-04-22,VNM,53500.0,53500.0,53800.0,53300.0
2024-04-23,VNM,52900.0,53200.0,53600.0,52700.0
2024-04-24,VNM,53200.0,53000.0,53200.0,52800.0
2024-04-25,VNM,52800.0,52800.0,53000.0,52400.0
2024-04-26,VNM,53300.0,53200.0,53500.0,53200.0
2024-04-29,VNM,55400.0,55500.0,55900.0,55000.0
2024-04-30,VNM,54700.0,54600.0,55200.0,54300.0
2024-05-01,VNM,54800.0,54500.0,54800.0,54400.0
2024-05-02,VNM,54000.0,54100.0,54100.0,53700.0
2024-05-03,VNM,54600.0,54600.0,54600.0,54500.0
2024-05-06,VNM,54900.0,54500.0,55200.0,54300.0
2024-05-07,VNM,55800.0,55800.0,56000.0,55800.0
2024-05-08,VNM,56900.0,56700.0,57400.0,56600.0
2024-05-09,VNM,57900.0,58300.0,58600.0,57300.0
2024-05-10,VNM,57800.0,57700.0,57900.0,57400.0
2024-05-13,VNM,57600.0,57300.0,58300.0,57300.0
2024-05-14,VNM,57200.0,56900.0,57500.0,56700.0
2024-05-15,VNM,58100.0,58200.0,58300.0,57900.0
2024-05-16,VNM,57500.0,57400.0,57700.0,57200.0
2024-05-17,VNM,57800.0,58000.0,58100.0,57500.0
2024-05-20,VNM,58100.0,58200.0,58200.0,58000.0
2024-05-21,VNM,57500.0,57300.0,57600.0,57000.0
2024-05-22,VNM,57300.0,57400.0,57500.0,57100.0
2024-05-23,VNM,57300.0,57400.0,57600.0,57100.0
2024-05-24,VNM,57000.0,57000.0,57400.0,56900.0
2024-05-27,VNM,57200.0,57200.0,57400.0,57100.0
2024-05-28,VNM,56300.0,56100.0,56500.0,55700.0
2024-05-29,VNM,55800.0,55700.0,56000.0,55300.0
2024-05-30,VNM,55400.0,55200.0,55900.0,55100.0
2024-05-31,VNM,55000.0,55000.0,55200.0,54400.0
2024-06-03,VNM,54200.0,54200.0,54400.0,53800.0
2024-06-04,VNM,53700.0,53700.0,53800.0,53200.0
2024-06-05,VNM,52500.0,52200.0,52800.0,51900.0
2024-06-06,VNM,51800.0,51500.0,52000.0,51300.0
2024-06-07,VNM,52700.0,52700.0,52900.0,52500.0
2024-06-10,VNM,53300.0,53600.0,53700.0,53200.0
2024-06-11,VNM,54400.0,54600.0,54700.0,54200.0
2024-06-12,VNM,53600.0,53300.0,53900.0,53200.0
2024-06-13,VNM,52800.0,53000.0,53700.0,52600.0
2024-06-14,VNM,52300.0,52400.0,52500.0,52000.0
2024-06-17,VNM,52500.0,52300.0,52600.0,52000.0
2024-06-18,VNM,52600.0,52900.0,53400.0,52300.0
2024-06-19,VNM,51900.0,51800.0,52100.0,51600.0
2024-06-20,VNM,50600.0,50500.0,50900.0,49900.0
2024-06-21,VNM,50900.0,50900.0,51100.0,50500.0
2024-06-24,VNM,50400.0,50600.0,50700.0,50300.0
2024-06-25,VNM,51000.0,50600.0,51300.0,50400.0
2024-06-26,VNM,51400.0,51400.0,51600.0,51100.0
2024-06-27,VNM,50700.0,50900.0,51000.0,50300.0
2024-06-28,VNM,50300.0,50500.0,50700.0,50200.0
2024-07-01,VNM,51100.0,51000.0,51300.0,51000.0
2024-07-02,VNM,51200.0,51200.0,51500.0,51200.0
2024-07-03,VNM,51600.0,51700.0,51900.0,51400.0
2024-07-04,VNM,52700.0,52800.0,52900.0,52500.0
2024-07-05,VNM,53600.0,53300.0,53600.0,52900.0
2024-07-08,VNM,53200.0,53300.0,53500.0,53000.0
2024-07-09,VNM,52100.0,52000.0,52300.0,52000.0
2024-07-10,VNM,50900.0,51200.0,51300.0,50800.0
2024-07-11,VNM,52000.0,52000.0,52100.0,51900.0
2024-07-12,VNM,53200.0,53200.0,53500.0,53200.0
2024-07-15,VNM,53500.0,53500.0,53700.0,53300.0
2024-07-16,VNM,52200.0,52300.0,52500.0,52000.0
2024-07-17,VNM,52600.0,52800.0,53100.0,52500.0
2024-07-18,VNM,52400.0,52500.0,52800.0,52200.0
2024-07-19,VNM,52700.0,52600.0,53000.0,52600.0
2024-07-22,VNM,52000.0,51900.0,52300.0,51900.0
2024-07-23,VNM,52000.0,51900.0,52400.0,51900.0
2024-07-24,VNM,52700.0,53000.0,53800.0,52600.0
2024-07-25,VNM,52900.0,52700.0,53400.0,52400.0
2024-07-26,VNM,53600.0,53700.0,53700.0,52900.0
2024-07-29,VNM,54600.0,54700.0,54800.0,54400.0
2024-07-30,VNM,55300.0,55400.0,55500.0,55000.0
2024-07-31,VNM,54400.0,54400.0,54400.0,54100.0
2024-08-01,VNM,55800.0,55700.0,55800.0,55600.0
2024-08-02,VNM,56900.0,56700.0,57000.0,56300.0
2024-08-05,VNM,57800.0,57900.0,57900.0,57700.0
2024-08-06,VNM,59300.0,59300.0,59500.0,59100.0
2024-08-07,VNM,60200.0,60300.0,60400.0,60000.0
2024-08-08,VNM,60700.0,60800.0,60800.0,60700.0
2024-08-09,VNM,61100.0,61200.0,61300.0,61000.0
2024-08-12,VNM,59600.0,59700.0,59700.0,59100.0
2024-08-13,VNM,58200.0,58200.0,58400.0,58000.0
2024-08-14,VNM,58600.0,58700.0,58900.0,58500.0
2024-08-15,VNM,56000.0,56000.0,56000.0,55800.0
2024-08-16,VNM,55000.0,55100.0,55200.0,54600.0
2024-08-19,VNM,54400.0,54700.0,54700.0,54300.0
2024-08-20,VNM,54800.0,55000.0,55100.0,54400.0
2024-08-21,VNM,54800.0,54500.0,55100.0,54200.0
